FREQ,TERRITORIAL_LEVEL,REF_AREA,TERRITORIAL_TYPE,MEASURE,AGE,SEX,UNIT_MEASURE,TIME_PERIOD,value
A,CTRY,NOR,_Z,MORT_ICDI_CRUDE_RATIO,_T,_T,10P5HB,2016,211.0
A,CTRY,NOR,_Z,MORT_ICDJ_CRUDE_RATIO,_T,_T,10P5HB,2016,84.0
A,CTRY,NOR,_Z,MORT_ICDI_CRUDE_RATIO,_T,_T,10P5HB,2008,299.0
A,CTRY,NOR,_Z,MORT_ICDJ_CRUDE_RATIO,_T,_T,10P5HB,2008,87.0
A,CTRY,NOR,_Z,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2008,6.0
A,CTRY,NOR,TYPO_METRO,FERT_RATIO,_T,F,BR_L_W,2006,1.9
A,CTRY,NOR,TYPO_METRO,FERT_RATIO,_T,F,BR_L_W,2016,1.71
A,CTRY,NOR,TYPO_METRO,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2016,3.78
A,CTRY,NOR,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2016,58890.0
A,CTRY,NOR,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2000,59234.0
A,CTRY,NOR,_Z,POP,_T,F,PS,2016,2588874.0
A,CTRY,NOR,_Z,POP,_T,M,PS,2016,2625111.0
A,CTRY,NOR,TYPO_METRO,POP,_T,M,PS,2016,2625111.0
A,CTRY,NOR,TYPO_METRO,POP,_T,F,PS,2016,2588874.0
A,CTRY,NOR,TYPO_METRO,POP,_T,_T,PS,2016,5213985.0
A,CTRY,NOR,TYPO_METRO,POP,_T,_T,PS,2004,4577457.0
A,CTRY,NOR,TYPO_METRO,POP,_T,F,PS,2004,2308408.0
A,CTRY,NOR,TYPO_METRO,POP,_T,_T,PS,2008,4737171.0
A,CTRY,NOR,TYPO_METRO,POP,_T,F,PS,2008,2377481.0
A,CTRY,NOR,TYPO_METRO,POP,_T,M,PS,2008,2359690.0
A,CTRY,NOR,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2016,364267.0
A,CTRY,NOR,TYPO_METRO,LFEXP,Y0,F,Y,2016,84.2
A,CTRY,NOR,TYPO_METRO,LFEXP,Y0,M,Y,2016,80.7
A,CTRY,NOR,TYPO_METRO,OUTMOB,_T,_T,PS,2016,145232.0
A,CTRY,NOR,TYPO_METRO,INMOB,_T,_T,PS,2016,145232.0
A,CTRY,NOR,TYPO_METRO,NETMOB,_T,_T,PS,2016,0.0
A,CTRY,NOR,TYPO_METRO,LFEXP,Y0,_T,Y,2016,82.5
A,CTRY,NOR,TYPO_METRO,MORT,_T,M,DT,2016,19683.0
A,CTRY,NOR,TYPO_METRO,MORT,_T,F,DT,2016,21043.0
A,CTRY,NOR,TYPO_METRO,MORT,_T,F,DT,2006,21625.0
A,CTRY,NOR,TYPO_METRO,MORT,_T,M,DT,2000,21665.0
A,CTRY,NOR,TYPO_METRO,OUTMOB,_T,_T,PS,2007,123127.0
A,CTRY,NOR,TYPO_METRO,OUTMOB,_T,_T,PS,2004,109826.0
A,CTRY,NOR,TYPO_METRO,INMOB,_T,_T,PS,2000,119054.0
A,CTRY,NOR,TYPO_METRO,NETMOB,_T,_T,PS,2008,0.0
A,CTRY,NOR,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2008,364267.0
A,CTRY,NOR,TYPO_METRO,LFEXP,Y0,F,Y,2008,83.2
A,CTRY,NOR,TYPO_METRO,LFEXP,Y0,_T,Y,2008,80.8
A,CTRY,NOR,TYPO_METRO,LFEXP,Y0,M,Y,2007,78.3
A,CTRY,NOR,TYPO_METRO,LFEXP,Y0,_T,Y,2004,80.1
A,CTRY,NOR,TYPO_METRO,LFEXP,Y0,M,Y,2004,77.6
A,CTRY,NOR,_Z,OUTMOB,_T,_T,PS,2016,145232.0
A,CTRY,NOR,_Z,OUTMOB,_T,_T,PS,2008,115468.0
A,CTRY,NOR,_Z,INMOB,_T,_T,PS,2016,145232.0
A,CTRY,NOR,_Z,INMOB,_T,_T,PS,2007,123127.0
A,CTRY,NOR,_Z,NETMOB,_T,_T,PS,2016,0.0
A,CTRY,NOR,_Z,NETMOB,_T,_T,PS,2004,0.0
A,CTRY,NOR,_Z,LIVE_BIRTHS,Y0,_T,BR,2016,58890.0
A,CTRY,NOR,_Z,LIVE_BIRTHS,Y0,_T,BR,2007,58459.0
A,CTRY,NOR,_Z,LIVE_BIRTHS,Y0,_T,BR,2004,56951.0
A,CTRY,NOR,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2003,56458.0
A,CTRY,NOR,TYPO_METRO,MORT,_T,M,DT,2003,20565.0
A,CTRY,NOR,TYPO_METRO,INMOB,_T,_T,PS,2003,109405.0
A,CTRY,NOR,TYPO_METRO,INMOB,_T,_T,PS,2005,111034.0
A,CTRY,NOR,_Z,LAND_AREA,_Z,_Z,KM2,2005,364267.0
A,CTRY,NOR,_Z,LAND_AREA,_Z,_Z,KM2,2002,364267.0
A,CTRY,NOR,_Z,LFEXP,Y0,M,Y,2005,77.8
A,CTRY,NOR,_Z,LFEXP,Y0,M,Y,2002,76.4
A,CTRY,NOR,_Z,INMOB,_T,_T,PS,2003,109405.0
A,CTRY,NOR,_Z,MORT,_T,F,DT,2003,21913.0
A,CTRY,NOR,_Z,MORT,_T,_T,DT,2002,44465.0
A,CTRY,NOR,_Z,MORT,_T,_T,DT,2005,41232.0
A,CTRY,NOR,_Z,POP,_T,M,PS,2003,2256107.0
A,CTRY,NOR,TYPO_METRO,MORT,_T,_T,DT,2000,44002.0
A,CTRY,NOR,TYPO_METRO,FERT_RATIO,_T,F,BR_L_W,2000,1.85
A,CTRY,NOR,TYPO_METRO,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2000,9.7
A,CTRY,NOR,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2015,58815.0
A,CTRY,NOR,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2008,60497.0
A,CTRY,NOR,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2005,56756.0
A,CTRY,NOR,_Z,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2001,7.0
A,CTRY,NOR,_Z,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2000,10.0
A,CTRY,NOR,_Z,MORT_ICDI_CRUDE_RATIO,_T,_T,10P5HB,2000,407.0
A,CTRY,NOR,_Z,MORT_ICDJ_CRUDE_RATIO,_T,_T,10P5HB,2000,98.0
A,CTRY,NOR,_Z,POP,_T,M,PS,2015,2598824.0
A,CTRY,NOR,TYPO_METRO,POP,_T,_T,PS,2000,4478497.0
A,CTRY,NOR,TYPO_METRO,POP,_T,F,PS,2000,2261357.0
A,CTRY,NOR,TYPO_METRO,POP,_T,M,PS,2000,2217140.0
A,CTRY,NOR,TYPO_METRO,POP,_T,_T,PS,2001,4503436.0
A,CTRY,NOR,TYPO_METRO,POP,_T,M,PS,2001,2231301.0
A,CTRY,NOR,TYPO_METRO,POP,_T,F,PS,2001,2272135.0
A,CTRY,NOR,TYPO_METRO,MORT,_T,M,DT,2015,19700.0
A,CTRY,NOR,TYPO_METRO,MORT,_T,F,DT,2000,22336.0
A,CTRY,NOR,TYPO_METRO,MORT,_T,M,DT,2008,20322.0
A,CTRY,NOR,TYPO_METRO,MORT,_T,M,DT,2005,20113.0
A,CTRY,NOR,TYPO_METRO,INMOB,_T,_T,PS,2008,115468.0
A,CTRY,NOR,TYPO_METRO,INMOB,_T,_T,PS,2015,145718.0
A,CTRY,NOR,TYPO_METRO,OUTMOB,_T,_T,PS,2000,119054.0
A,CTRY,NOR,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2000,364267.0
A,CTRY,NOR,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2001,364267.0
A,CTRY,NOR,TYPO_METRO,LFEXP,Y0,F,Y,2001,81.6
A,CTRY,NOR,TYPO_METRO,LFEXP,Y0,_T,Y,2001,79.0
A,CTRY,NOR,TYPO_METRO,LFEXP,Y0,F,Y,2000,81.5
A,CTRY,NOR,TYPO_METRO,LFEXP,Y0,_T,Y,2000,78.8
A,CTRY,NOR,TYPO_METRO,LFEXP,Y0,M,Y,2000,76.0
A,CTRY,NOR,TYPO_METRO,NETMOB,_T,_T,PS,2001,0.0
A,CTRY,NOR,TYPO_METRO,NETMOB,_T,_T,PS,2000,0.0
A,CTRY,NOR,_Z,NETMOB,_T,_T,PS,2000,0.0
A,CTRY,NOR,_Z,NETMOB,_T,_T,PS,2001,0.0
A,CTRY,NOR,_Z,INMOB,_T,_T,PS,2000,119054.0
A,CTRY,NOR,_Z,INMOB,_T,_T,PS,2015,145718.0
A,CTRY,NOR,_Z,INMOB,_T,_T,PS,2008,115468.0
A,CTRY,NOR,_Z,INMOB,_T,_T,PS,2005,111034.0
A,CTRY,NOR,_Z,OUTMOB,_T,_T,PS,2000,119054.0
A,CTRY,NOR,_Z,OUTMOB,_T,_T,PS,2001,81719.0
A,CTRY,NOR,_Z,LIVE_BIRTHS,Y0,_T,BR,2000,59234.0
A,CTRY,NOR,_Z,LFEXP,Y0,F,Y,2015,84.2
A,CTRY,NOR,_Z,LFEXP,Y0,M,Y,2015,80.5
A,CTRY,NOR,_Z,LFEXP,Y0,F,Y,2005,82.7
A,CTRY,NOR,_Z,LFEXP,Y0,_T,Y,2001,79.0
A,CTRY,NOR,_Z,LFEXP,Y0,_T,Y,2000,78.8
A,CTRY,NOR,_Z,LFEXP,Y0,F,Y,2000,81.5
A,CTRY,NOR,_Z,FERT_RATIO,_T,F,BR_L_W,2000,1.85
A,CTRY,NOR,_Z,FERT_RATIO,_T,F,BR_L_W,2001,1.78
A,CTRY,NOR,_Z,LAND_AREA,_Z,_Z,KM2,2015,364267.0
A,CTRY,NOR,_Z,MORT,_T,F,DT,2000,22336.0
A,CTRY,NOR,_Z,MORT,_T,M,DT,2000,21665.0
A,CTRY,NOR,_Z,MORT,_T,_T,DT,2015,40676.0
A,CTRY,NOR,_Z,MORT,_T,M,DT,2015,19700.0
A,CTRY,NOR,_Z,MORT,_T,F,DT,2015,20976.0
A,CTRY,NOR,_Z,MORT,_T,M,DT,2005,20113.0
A,CTRY,NOR,_Z,MORT,_T,F,DT,2005,21119.0
A,CTRY,NOR,_Z,MORT,_T,F,DT,2008,21390.0
A,CTRY,NOR,_Z,POP,_T,M,PS,2008,2359690.0
A,CTRY,NOR,_Z,POP,_T,M,PS,2005,2284070.0
A,CTRY,NOR,_Z,POP,_T,_T,PS,2001,4503436.0
A,CTRY,NOR,_Z,POP,_T,_T,PS,2000,4478497.0
A,CTRY,NOR,_Z,POP,_T,F,PS,2000,2261357.0
A,CTRY,NOR,_Z,POP,_T,M,PS,2000,2217140.0
A,CTRY,NOR,TYPO_METRO,MORT,_T,_T,DT,2013,41131.0
A,CTRY,NOR,TYPO_METRO,MORT,_T,_T,DT,2002,44465.0
A,CTRY,NOR,_Z,MORT_ICDI_CRUDE_RATIO,_T,_T,10P5HB,2013,245.0
A,CTRY,NOR,_Z,MORT_ICDJ_CRUDE_RATIO,_T,_T,10P5HB,2013,81.0
A,CTRY,NOR,_Z,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2007,6.0
A,CTRY,NOR,_Z,MORT_ICDI_CRUDE_RATIO,_T,_T,10P5HB,2003,366.0
A,CTRY,NOR,_Z,MORT_ICDJ_CRUDE_RATIO,_T,_T,10P5HB,2003,87.0
A,CTRY,NOR,_Z,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2003,8.0
A,CTRY,NOR,TYPO_METRO,FERT_RATIO,_T,F,BR_L_W,2008,1.96
A,CTRY,NOR,TYPO_METRO,FERT_RATIO,_T,F,BR_L_W,2003,1.8
A,CTRY,NOR,TYPO_METRO,FERT_RATIO,_T,F,BR_L_W,2013,1.78
A,CTRY,NOR,TYPO_METRO,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2013,4.61
A,CTRY,NOR,TYPO_METRO,LIVE_BIRTHS,Y0,_T,BR,2013,58878.0
A,CTRY,NOR,TYPO_METRO,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2003,7.9
A,CTRY,NOR,TYPO_METRO,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2008,6.4
A,CTRY,NOR,TYPO_METRO,POP,_T,_T,PS,2013,5051275.0
A,CTRY,NOR,TYPO_METRO,POP,_T,M,PS,2013,2535908.0
A,CTRY,NOR,TYPO_METRO,POP,_T,F,PS,2013,2515367.0
A,CTRY,NOR,TYPO_METRO,POP,_T,_T,PS,2007,4681134.0
A,CTRY,NOR,TYPO_METRO,POP,_T,F,PS,2007,2355346.0
A,CTRY,NOR,TYPO_METRO,POP,_T,M,PS,2007,2325788.0
A,CTRY,NOR,TYPO_METRO,POP,_T,M,PS,2003,2256107.0
A,CTRY,NOR,TYPO_METRO,MORT,_T,M,DT,2013,19893.0
A,CTRY,NOR,TYPO_METRO,MORT,_T,F,DT,2013,21238.0
A,CTRY,NOR,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2013,364267.0
A,CTRY,NOR,TYPO_METRO,LFEXP,Y0,F,Y,2013,83.8
A,CTRY,NOR,TYPO_METRO,LFEXP,Y0,M,Y,2013,79.8
A,CTRY,NOR,TYPO_METRO,OUTMOB,_T,_T,PS,2013,136968.0
A,CTRY,RUS,_Z,NETMOB,_T,_T,PS,2013,-12385.0
A,CTRY,RUS,_Z,INMOB,_T,_T,PS,2007,897254.0
A,CTRY,RUS,_Z,POP,_T,_T,PS,2011,144969596.0
A,CTRY,RUS,_Z,POP,_T,F,PS,2011,77885786.0
A,CTRY,RUS,_Z,POP,_T,M,PS,2011,67083810.0
A,CTRY,RUS,_Z,POP,_T,_T,PS,2010,144920980.0
A,CTRY,RUS,_Z,POP,_T,M,PS,2010,67042219.0
A,CTRY,RUS,_Z,POP,_T,F,PS,2010,77878761.0
A,CTRY,RUS,_Z,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2010,20.0
A,CTRY,RUS,_Z,OUTMOB,_T,_T,PS,2010,913131.0
A,CTRY,RUS,_Z,INMOB,_T,_T,PS,2010,908513.0
A,CTRY,RUS,_Z,LFEXP,Y0,M,Y,2010,63.1
A,CTRY,RUS,_Z,LFEXP,Y0,F,Y,2010,74.9
A,CTRY,RUS,_Z,LFEXP,Y0,_T,Y,2010,69.0
A,CTRY,RUS,_Z,LAND_AREA,_Z,_Z,KM2,2010,18579200.0
A,CTRY,RUS,_Z,MORT,_T,_T,DT,2011,1939105.0
A,CTRY,RUS,_Z,MORT,_T,M,DT,2011,1005731.0
A,CTRY,RUS,_Z,MORT,_T,F,DT,2011,933374.0
A,CTRY,RUS,_Z,MORT,_T,_T,DT,2010,2042336.0
A,CTRY,RUS,_Z,MORT,_T,M,DT,2010,1059292.0
A,CTRY,RUS,_Z,MORT,_T,F,DT,2010,983044.0
A,CTRY,RUS,_Z,MORT,_T,F,DT,2019,720748.0
A,CTRY,RUS,TYPO_METRO,MORT,_T,_T,DT,2011,1939105.0
A,CTRY,RUS,TYPO_METRO,MORT,_T,F,DT,2010,983044.0
A,CTRY,RUS,TYPO_METRO,MORT,_T,M,DT,2010,1059292.0
A,CTRY,RUS,TYPO_METRO,MORT,_T,_T,DT,2010,2042336.0
A,CTRY,RUS,TYPO_METRO,MORT,_T,F,DT,2019,720748.0
A,CTRY,RUS,TYPO_METRO,MORT,_T,M,DT,2019,890300.0
A,CTRY,RUS,TYPO_METRO,MORT,_T,_T,DT,2019,1489690.0
A,CTRY,RUS,TYPO_METRO,POP,_T,M,PS,2019,68107055.0
A,CTRY,RUS,TYPO_METRO,POP,_T,F,PS,2019,78567738.0
A,CTRY,RUS,TYPO_METRO,POP,_T,_T,PS,2019,146674793.0
A,CTRY,RUS,TYPO_METRO,POP,_T,M,PS,2010,67042219.0
A,CTRY,RUS,TYPO_METRO,POP,_T,F,PS,2010,77878761.0
A,CTRY,RUS,TYPO_METRO,POP,_T,_T,PS,2010,144920980.0
A,CTRY,RUS,TYPO_METRO,POP,_T,_T,PS,2011,144969596.0
A,CTRY,RUS,TYPO_METRO,POP,_T,M,PS,2011,67083810.0
A,CTRY,RUS,TYPO_METRO,POP,_T,F,PS,2011,77885786.0
A,CTRY,RUS,_Z,MORT_ICDI_CRUDE_RATIO,_T,_T,10P5HB,2010,799.0
A,CTRY,RUS,_Z,MORT_ICDJ_CRUDE_RATIO,_T,_T,10P5HB,2010,52.0
A,CTRY,RUS,_Z,MORT_ICDI_CRUDE_RATIO,_T,_T,10P5HB,2019,565.0
A,CTRY,RUS,_Z,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2019,12.0
A,CTRY,RUS,_Z,MORT_ICDI_CRUDE_RATIO,_T,_T,10P5HB,2011,746.0
A,CTRY,RUS,_Z,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2011,21.0
A,CTRY,RUS,_Z,MORT_ICDJ_CRUDE_RATIO,_T,_T,10P5HB,2011,52.0
A,CTRY,RUS,_Z,NETMOB,_T,_T,PS,2010,-4618.0
A,CTRY,RUS,_Z,NETMOB,_T,_T,PS,2011,6059.0
A,CTRY,RUS,_Z,OUTMOB,_T,_T,PS,2011,1411783.0
A,CTRY,RUS,_Z,INMOB,_T,_T,PS,2011,1417842.0
A,CTRY,RUS,_Z,LAND_AREA,_Z,_Z,KM2,2011,18579200.0
A,CTRY,RUS,_Z,LFEXP,Y0,M,Y,2011,64.0
A,CTRY,RUS,_Z,LFEXP,Y0,F,Y,2011,75.6
A,CTRY,RUS,_Z,LFEXP,Y0,_T,Y,2011,69.8
A,CTRY,RUS,TYPO_METRO,INMOB,_T,_T,PS,2015,2121470.0
A,CTRY,RUS,TYPO_METRO,OUTMOB,_T,_T,PS,2015,2140875.0
A,CTRY,RUS,TYPO_METRO,LFEXP,Y0,F,Y,2015,76.7
A,CTRY,RUS,TYPO_METRO,LFEXP,Y0,_T,Y,2015,71.3
A,CTRY,RUS,TYPO_METRO,LFEXP,Y0,M,Y,2015,65.9
A,CTRY,RUS,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2015,18579200.0
A,CTRY,RUS,TYPO_METRO,MORT,_T,M,DT,2015,955515.0
A,CTRY,RUS,TYPO_METRO,MORT,_T,F,DT,2015,931352.0
A,CTRY,RUS,TYPO_METRO,MORT,_T,_T,DT,2015,1886867.0
A,CTRY,RUS,TYPO_METRO,POP,_T,M,PS,2015,67793594.0
A,CTRY,RUS,TYPO_METRO,POP,_T,F,PS,2015,78374240.0
A,CTRY,RUS,TYPO_METRO,POP,_T,_T,PS,2015,146167834.0
A,CTRY,RUS,_Z,MORT_ICDI_CRUDE_RATIO,_T,_T,10P5HB,2015,624.0
A,CTRY,RUS,_Z,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2015,17.0
A,CTRY,RUS,_Z,MORT_ICDJ_CRUDE_RATIO,_T,_T,10P5HB,2015,52.0
A,CTRY,RUS,_Z,LAND_AREA,_Z,_Z,KM2,2021,18579200.0
A,CTRY,RUS,_Z,INMOB,_T,_T,PS,2015,2121470.0
A,CTRY,RUS,_Z,LFEXP,Y0,M,Y,2015,65.9
A,CTRY,RUS,_Z,MORT,_T,M,DT,2015,955515.0
A,CTRY,RUS,_Z,MORT,_T,F,DT,2015,931352.0
A,CTRY,RUS,_Z,POP,_T,_T,PS,2015,146167834.0
A,CTRY,RUS,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2020,18579200.0
A,CTRY,RUS,TYPO_METRO,POP,_T,M,PS,2020,68137001.0
A,CTRY,RUS,TYPO_METRO,POP,_T,F,PS,2020,78513060.0
A,CTRY,RUS,TYPO_METRO,POP,_T,_T,PS,2020,146650061.0
A,CTRY,RUS,_Z,LAND_AREA,_Z,_Z,KM2,2020,18579200.0
A,CTRY,RUS,_Z,POP,_T,F,PS,2020,78513060.0
A,CTRY,RUS,_Z,POP,_T,M,PS,2020,68137001.0
A,CTRY,RUS,_Z,POP,_T,_T,PS,2020,146650061.0
A,CTRY,RUS,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2022,18579200.0
A,CTRY,RUS,_Z,NETMOB,_T,_T,PS,2017,-14596.0
A,CTRY,RUS,_Z,OUTMOB,_T,_T,PS,2017,2229042.0
A,CTRY,RUS,_Z,LFEXP,Y0,F,Y,2017,77.6
A,CTRY,RUS,_Z,LFEXP,Y0,_T,Y,2017,72.6
A,CTRY,RUS,_Z,LAND_AREA,_Z,_Z,KM2,2017,18579200.0
A,CTRY,RUS,_Z,LAND_AREA,_Z,_Z,KM2,2022,18579200.0
A,CTRY,RUS,_Z,MORT,_T,_T,DT,2017,1806132.0
A,CTRY,RUS,_Z,POP,_T,F,PS,2017,78637129.0
A,CTRY,RUS,_Z,POP,_T,M,PS,2017,68052386.0
A,CTRY,RUS,TYPO_METRO,NETMOB,_T,_T,PS,2010,-4618.0
A,CTRY,RUS,TYPO_METRO,NETMOB,_T,_T,PS,2011,6059.0
A,CTRY,RUS,TYPO_METRO,LFEXP,Y0,F,Y,2019,78.2
A,CTRY,RUS,TYPO_METRO,LFEXP,Y0,_T,Y,2019,73.2
A,CTRY,RUS,TYPO_METRO,LFEXP,Y0,M,Y,2019,68.2
A,CTRY,RUS,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2019,18579200.0
A,CTRY,RUS,TYPO_METRO,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2011,20.7
A,CTRY,RUS,TYPO_METRO,MORT_ICDI_CRUDE_RATIO,_T,_T,10P5HB,2011,746.3
A,CTRY,RUS,TYPO_METRO,MORT_ICDJ_CRUDE_RATIO,_T,_T,10P5HB,2011,51.6
A,CTRY,RUS,TYPO_METRO,INMOB,_T,_T,PS,2011,1417842.0
A,CTRY,RUS,TYPO_METRO,OUTMOB,_T,_T,PS,2011,1411783.0
A,CTRY,RUS,TYPO_METRO,LFEXP,Y0,F,Y,2011,75.6
A,CTRY,RUS,TYPO_METRO,LFEXP,Y0,_T,Y,2011,69.8
A,CTRY,RUS,TYPO_METRO,LFEXP,Y0,M,Y,2011,64.0
A,CTRY,RUS,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2011,18579200.0
A,CTRY,RUS,TYPO_METRO,MORT_ICDI_CRUDE_RATIO,_T,_T,10P5HB,2010,799.3
A,CTRY,RUS,TYPO_METRO,MORT_ICDJ_CRUDE_RATIO,_T,_T,10P5HB,2010,52.1
A,CTRY,RUS,TYPO_METRO,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2010,20.0
A,CTRY,RUS,TYPO_METRO,INMOB,_T,_T,PS,2010,908513.0
A,CTRY,RUS,TYPO_METRO,OUTMOB,_T,_T,PS,2010,913131.0
A,CTRY,RUS,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2010,18579200.0
A,CTRY,RUS,TYPO_METRO,LFEXP,Y0,F,Y,2010,74.9
A,CTRY,RUS,TYPO_METRO,LFEXP,Y0,_T,Y,2010,69.0
A,CTRY,RUS,TYPO_METRO,LFEXP,Y0,M,Y,2010,63.1
A,CTRY,RUS,TYPO_METRO,MORT,_T,F,DT,2011,933374.0
A,CTRY,RUS,TYPO_METRO,MORT,_T,M,DT,2011,1005731.0
A,CTRY,RUS,TYPO_METRO,LFEXP,Y0,_T,Y,2005,65.7
A,CTRY,RUS,TYPO_METRO,LFEXP,Y0,M,Y,2005,58.9
A,CTRY,RUS,TYPO_METRO,INMOB,_T,_T,PS,2002,924908.0
A,CTRY,RUS,TYPO_METRO,MORT_ICDI_CRUDE_RATIO,_T,_T,10P5HB,2002,899.0
A,CTRY,RUS,TYPO_METRO,MORT_ICDJ_CRUDE_RATIO,_T,_T,10P5HB,2002,69.5
A,CTRY,RUS,TYPO_METRO,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2002,28.9
A,CTRY,RUS,TYPO_METRO,OUTMOB,_T,_T,PS,2002,908252.0
A,CTRY,RUS,TYPO_METRO,LFEXP,Y0,F,Y,2002,71.9
A,CTRY,RUS,TYPO_METRO,LFEXP,Y0,_T,Y,2002,65.3
A,CTRY,RUS,TYPO_METRO,LFEXP,Y0,M,Y,2002,58.7
A,CTRY,RUS,TYPO_METRO,LAND_AREA,_Z,_Z,KM2,2002,18579200.0
A,CTRY,RUS,TYPO_METRO,NETMOB,_T,_T,PS,2009,-3308.0
A,CTRY,RUS,TYPO_METRO,NETMOB,_T,_T,PS,2005,-3379.0
A,CTRY,RUS,TYPO_METRO,NETMOB,_T,_T,PS,2002,16656.0
A,CTRY,RUS,TYPO_METRO,POP,_T,M,PS,2005,67697914.0
A,CTRY,RUS,TYPO_METRO,POP,_T,F,PS,2005,78121813.0
A,CTRY,RUS,TYPO_METRO,POP,_T,_T,PS,2005,145819727.0
A,CTRY,RUS,TYPO_METRO,POP,_T,M,PS,2002,68899666.0
A,CTRY,RUS,TYPO_METRO,POP,_T,F,PS,2002,78705552.0
A,CTRY,RUS,TYPO_METRO,POP,_T,_T,PS,2002,147605218.0
A,CTRY,RUS,TYPO_METRO,POP,_T,_T,PS,2009,144806338.0
A,CTRY,RUS,TYPO_METRO,POP,_T,F,PS,2009,77827101.0
A,CTRY,RUS,TYPO_METRO,POP,_T,M,PS,2009,66979237.0
A,CTRY,RUS,_Z,NETMOB,_T,_T,PS,2009,-3308.0
A,CTRY,RUS,_Z,NETMOB,_T,_T,PS,2001,20457.0
A,CTRY,RUS,_Z,INMOB,_T,_T,PS,2009,796480.0
A,CTRY,RUS,_Z,OUTMOB,_T,_T,PS,2009,799788.0
A,CTRY,RUS,_Z,INMOB,_T,_T,PS,2002,924908.0
A,CTRY,RUS,_Z,LFEXP,Y0,M,Y,2006,60.4
A,CTRY,RUS,_Z,LFEXP,Y0,M,Y,2009,62.9
A,CTRY,RUS,_Z,LFEXP,Y0,F,Y,2009,74.8
A,CTRY,RUS,_Z,LFEXP,Y0,_T,Y,2009,68.8
A,CTRY,RUS,_Z,MORT_ICDI_CRUDE_RATIO,_T,_T,10P5HB,2009,789.0
A,CTRY,RUS,_Z,MORT_ICDV_CRUDE_RATIO,_T,_T,10P5HB,2009,21.0
A,CTRY,RUS,_Z,MORT_ICDI_CRUDE_RATIO,_T,_T,10P5HB,2002,899.0
A,CTRY,RUS,_Z,MORT_ICDJ_CRUDE_RATIO,_T,_T,10P5HB,2001,65.0
A,CTRY,RUS,_Z,LAND_AREA,_Z,_Z,KM2,2009,18579200.0
A,CTRY,RUS,_Z,MORT,_T,_T,DT,2009,2024069.0
A,CTRY,RUS,_Z,MORT,_T,M,DT,2009,1056882.0
A,CTRY,RUS,_Z,MORT,_T,F,DT,2009,967187.0
A,CTRY,RUS,_Z,MORT,_T,_T,DT,2001,2268336.0
A,CTRY,RUS,_Z,MORT,_T,M,DT,2001,1213091.0
A,CTRY,RUS,_Z,MORT,_T,M,DT,2006,1157363.0
A,CTRY,RUS,_Z,MORT,_T,F,DT,2002,1087194.0
A,CTRY,RUS,_Z,MORT,_T,F,DT,2005,1063652.0
A,CTRY,RUS,_Z,POP,_T,_T,PS,2009,144806338.0
A,CTRY,RUS,_Z,POP,_T,M,PS,2009,66979237.0
A,CTRY,RUS,_Z,POP,_T,F,PS,2009,77827101.0
A,CTRY,RUS,_Z,POP,_T,_T,PS,2006,145263673.0
A,CTRY,RUS,_Z,POP,_T,_T,PS,2001,148226262.0
A,CTRY,RUS,TYPO_METRO,POP,_T,M,PS,2018,68127853.0
A,CTRY,RUS,TYPO_METRO,POP,_T,F,PS,2018,78639796.0
A,CTRY,RUS,TYPO_METRO,POP,_T,_T,PS,2018,146767649.0
A,CTRY,RUS,TYPO_METRO,MORT,_T,F,DT,2018,904401.0
