COUNTRY,INDICATOR,TYPE_OF_TRANSFORMATION,FREQUENCY,TIME_PERIOD,value,index
ARE,XDC_EUR,EOP_RT,Q,2012-Q1,4.904991,
ARE,XDC_EUR,EOP_RT,Q,2012-Q2,4.6236775,
ARE,XDC_EUR,EOP_RT,Q,2012-Q3,4.7485425,
ARE,XDC_EUR,EOP_RT,Q,2012-Q4,4.8454965,
ARE,XDC_EUR,EOP_RT,Q,2013-Q1,4.70263625,
ARE,XDC_EUR,EOP_RT,Q,2013-Q2,4.80363,
ARE,XDC_EUR,EOP_RT,Q,2013-Q3,4.95971125,
ARE,XDC_EUR,EOP_RT,Q,2013-Q4,5.06474475,
ARE,XDC_EUR,EOP_RT,Q,2014-Q1,5.063643,
ARE,XDC_EUR,EOP_RT,Q,2014-Q2,5.0159005,
ARE,XDC_EUR,EOP_RT,Q,2014-Q3,4.62110675,
ARE,XDC_EUR,EOP_RT,Q,2014-Q4,4.45878225,
ARE,XDC_EUR,EOP_RT,Q,2015-Q1,3.95124275,
ARE,XDC_EUR,EOP_RT,Q,2015-Q2,4.10916025,
ARE,XDC_EUR,EOP_RT,Q,2015-Q3,4.11430175,
ARE,XDC_EUR,EOP_RT,Q,2015-Q4,3.99825075,
ARE,XDC_EUR,EOP_RT,Q,2016-Q1,4.18114125,
ARE,XDC_EUR,EOP_RT,Q,2016-Q2,4.0772095,
ARE,XDC_EUR,EOP_RT,Q,2016-Q3,4.09887725,
ARE,XDC_EUR,EOP_RT,Q,2016-Q4,3.87118225,
ARE,XDC_EUR,EOP_RT,Q,2017-Q1,3.92626975,
ARE,XDC_EUR,EOP_RT,Q,2017-Q2,4.191057,
ARE,XDC_EUR,EOP_RT,Q,2017-Q3,4.3357535,
ARE,XDC_EUR,EOP_RT,Q,2017-Q4,4.40442925,
ARE,XDC_EUR,EOP_RT,Q,2018-Q1,4.52488725,
ARE,XDC_EUR,EOP_RT,Q,2018-Q2,4.2814005,
ARE,XDC_EUR,EOP_RT,Q,2018-Q3,4.251286,
ARE,XDC_EUR,EOP_RT,Q,2018-Q4,4.2050125,
ARE,XDC_EUR,EOP_RT,Q,2019-Q1,4.12605375,
ARE,XDC_EUR,EOP_RT,Q,2019-Q2,4.179305,
ARE,XDC_EUR,EOP_RT,Q,2019-Q3,3.99898525,
ARE,XDC_EUR,EOP_RT,Q,2019-Q4,4.1256865,
ARE,XDC_EUR,EOP_RT,Q,2020-Q1,4.023591,
ARE,XDC_EUR,EOP_RT,Q,2020-Q2,4.1124655,
ARE,XDC_EUR,EOP_RT,Q,2020-Q3,4.299763,
ARE,XDC_EUR,EOP_RT,Q,2020-Q4,4.50652475,
ARE,XDC_EUR,EOP_RT,Q,2021-Q1,4.30600625,
ARE,XDC_EUR,EOP_RT,Q,2021-Q2,4.364399,
ARE,XDC_EUR,EOP_RT,Q,2021-Q3,4.25238775,
ARE,XDC_EUR,EOP_RT,Q,2021-Q4,4.1594735,
ARE,XDC_EUR,EOP_RT,Q,2022-Q1,4.07684225,
ARE,XDC_EUR,EOP_RT,Q,2022-Q2,3.81462575,
ARE,XDC_EUR,EOP_RT,Q,2022-Q3,3.579952999999998,
ARE,XDC_EUR,EOP_RT,Q,2022-Q4,3.9170885,
ARE,XDC_EUR,EOP_RT,Q,2023-Q1,3.99384375,
ARE,XDC_EUR,EOP_RT,Q,2023-Q2,3.9905385,
ARE,XDC_EUR,EOP_RT,Q,2023-Q3,3.8906465,
ARE,XDC_EUR,EOP_RT,Q,2023-Q4,4.0581125,
ARE,XDC_EUR,EOP_RT,Q,2024-Q1,3.97033975,
ARE,XDC_EUR,EOP_RT,Q,2024-Q2,3.93141125,
ARE,XDC_EUR,EOP_RT,Q,2024-Q3,4.111731,
ARE,XDC_EUR,EOP_RT,Q,2024-Q4,3.81536025,
ARE,XDC_EUR,EOP_RT,Q,2025-Q1,3.97180875,
ARE,XDC_EUR,EOP_RT,Q,2025-Q2,4.30417,
ARE,XDC_EUR,EOP_RT,Q,2025-Q3,4.311882250000001,
ARE,XDC_EUR,PA_RT,Q,2000-Q1,3.62274609999997,
ARE,XDC_EUR,PA_RT,Q,2000-Q2,3.427171076612999,
ARE,XDC_EUR,PA_RT,Q,2000-Q3,3.324488250000142,
ARE,XDC_EUR,PA_RT,Q,2000-Q4,3.188837579365125,
ARE,XDC_EUR,PA_RT,Q,2001-Q1,3.3905093828125,
ARE,XDC_EUR,PA_RT,Q,2001-Q2,3.204321407258123,
ARE,XDC_EUR,PA_RT,Q,2001-Q3,3.269519400000112,
ARE,XDC_EUR,PA_RT,Q,2001-Q4,3.290116968254098,
ARE,XDC_EUR,PA_RT,Q,2002-Q1,3.219301653225629,
ARE,XDC_EUR,PA_RT,Q,2002-Q2,3.37435712301602,
ARE,XDC_EUR,PA_RT,Q,2002-Q3,3.612827439393883,
ARE,XDC_EUR,PA_RT,Q,2002-Q4,3.670158781250001,
ARE,XDC_EUR,PA_RT,Q,2003-Q1,3.941099654761922,
ARE,XDC_EUR,PA_RT,Q,2003-Q2,4.176515084677254,
ARE,XDC_EUR,PA_RT,Q,2003-Q3,4.130683325757553,
ARE,XDC_EUR,PA_RT,Q,2003-Q4,4.36655085546875,
ARE,XDC_EUR,PA_RT,Q,2004-Q1,4.5896150625,
ARE,XDC_EUR,PA_RT,Q,2004-Q2,4.423922646825263,
ARE,XDC_EUR,PA_RT,Q,2004-Q3,4.487750484848563,
ARE,XDC_EUR,PA_RT,Q,2004-Q4,4.765725348484893,
ARE,XDC_EUR,PA_RT,Q,2005-Q1,4.815737403225629,
ARE,XDC_EUR,PA_RT,Q,2005-Q2,4.625039150000113,
ARE,XDC_EUR,PA_RT,Q,2005-Q3,4.480160651515107,
ARE,XDC_EUR,PA_RT,Q,2005-Q4,4.36435883203125,
ARE,XDC_EUR,PA_RT,Q,2006-Q1,4.415452399999859,
ARE,XDC_EUR,PA_RT,Q,2006-Q2,4.620899431451625,
ARE,XDC_EUR,PA_RT,Q,2006-Q3,4.679855449999915,
ARE,XDC_EUR,PA_RT,Q,2006-Q4,4.732727432539863,
ARE,XDC_EUR,PA_RT,Q,2007-Q1,4.81312685546875,
ARE,XDC_EUR,PA_RT,Q,2007-Q2,4.951039411290251,
ARE,XDC_EUR,PA_RT,Q,2007-Q3,5.045387849999887,
ARE,XDC_EUR,PA_RT,Q,2007-Q4,5.32001219140625,
ARE,XDC_EUR,PA_RT,Q,2008-Q1,5.499947846774371,
ARE,XDC_EUR,PA_RT,Q,2008-Q2,5.73722540625,
ARE,XDC_EUR,PA_RT,Q,2008-Q3,5.527195965908991,
ARE,XDC_EUR,PA_RT,Q,2008-Q4,4.84017711328125,
ARE,XDC_EUR,PA_RT,Q,2009-Q1,4.784754515872952,
ARE,XDC_EUR,PA_RT,Q,2009-Q2,5.006310536290252,
ARE,XDC_EUR,PA_RT,Q,2009-Q3,5.252793443181652,
ARE,XDC_EUR,PA_RT,Q,2009-Q4,5.427745950000085,
ARE,XDC_EUR,PA_RT,Q,2010-Q1,5.078729396825263,
ARE,XDC_EUR,PA_RT,Q,2010-Q2,4.666832289682563,
ARE,XDC_EUR,PA_RT,Q,2010-Q3,4.741342174242446,
ARE,XDC_EUR,PA_RT,Q,2010-Q4,4.988245462121223,
ARE,XDC_EUR,PA_RT,Q,2011-Q1,5.02393983203125,
ARE,XDC_EUR,PA_RT,Q,2011-Q2,5.284954845238078,
ARE,XDC_EUR,PA_RT,Q,2011-Q3,5.188151878787767,
ARE,XDC_EUR,PA_RT,Q,2011-Q4,4.95109808984375,
ARE,XDC_EUR,PA_RT,Q,2012-Q1,4.813997750000085,
ARE,XDC_EUR,PA_RT,Q,2012-Q2,4.706018504032128,
ARE,XDC_EUR,PA_RT,Q,2012-Q3,4.591523349999943,
ARE,XDC_EUR,PA_RT,Q,2012-Q4,4.762107796875,
ARE,XDC_EUR,PA_RT,Q,2013-Q1,4.850010120967872,
ARE,XDC_EUR,PA_RT,Q,2013-Q2,4.797136087301419,
ARE,XDC_EUR,PA_RT,Q,2013-Q3,4.863046598484893,
ARE,XDC_EUR,PA_RT,Q,2013-Q4,4.99819790234375,
ARE,XDC_EUR,PA_RT,Q,2014-Q1,5.029972587301418,
ARE,XDC_EUR,PA_RT,Q,2014-Q2,5.035264052419497,
ARE,XDC_EUR,PA_RT,Q,2014-Q3,4.86811576136367,
ARE,XDC_EUR,PA_RT,Q,2014-Q4,4.58990771484375,
ARE,XDC_EUR,PA_RT,Q,2015-Q1,4.1357596428573,
ARE,XDC_EUR,PA_RT,Q,2015-Q2,4.059107629032128,
ARE,XDC_EUR,PA_RT,Q,2015-Q3,4.082534625,
ARE,XDC_EUR,PA_RT,Q,2015-Q4,4.022381900000113,
ARE,XDC_EUR,PA_RT,Q,2016-Q1,4.047083153225629,
ARE,XDC_EUR,PA_RT,Q,2016-Q2,4.147116950000057,
ARE,XDC_EUR,PA_RT,Q,2016-Q3,4.100819223484893,
ARE,XDC_EUR,PA_RT,Q,2016-Q4,3.96242666015625,
ARE,XDC_EUR,PA_RT,Q,2017-Q1,3.910466699999915,
ARE,XDC_EUR,PA_RT,Q,2017-Q2,4.047574794354874,
ARE,XDC_EUR,PA_RT,Q,2017-Q3,4.313746750000028,
ARE,XDC_EUR,PA_RT,Q,2017-Q4,4.323949035714233,
ARE,XDC_EUR,PA_RT,Q,2018-Q1,4.514289464285767,
ARE,XDC_EUR,PA_RT,Q,2018-Q2,4.375748773809611,
ARE,XDC_EUR,PA_RT,Q,2018-Q3,4.270755899999859,
ARE,XDC_EUR,PA_RT,Q,2018-Q4,4.19183740625,
ARE,XDC_EUR,PA_RT,Q,2019-Q1,4.171120571428467,
ARE,XDC_EUR,PA_RT,Q,2019-Q2,4.12678825,
ARE,XDC_EUR,PA_RT,Q,2019-Q3,4.083608553030214,
ARE,XDC_EUR,PA_RT,Q,2019-Q4,4.065847703125,
ARE,XDC_EUR,PA_RT,Q,2020-Q1,4.04952229296875,
ARE,XDC_EUR,PA_RT,Q,2020-Q2,4.044938887096751,
ARE,XDC_EUR,PA_RT,Q,2020-Q3,4.292824200757553,
ARE,XDC_EUR,PA_RT,Q,2020-Q4,4.380919600000141,
ARE,XDC_EUR,PA_RT,Q,2021-Q1,4.424802880952311,
ARE,XDC_EUR,PA_RT,Q,2021-Q2,4.428463722222059,
ARE,XDC_EUR,PA_RT,Q,2021-Q3,4.329137435606116,
ARE,XDC_EUR,PA_RT,Q,2021-Q4,4.199598344697126,
ARE,XDC_EUR,PA_RT,Q,2022-Q1,4.1193858671875,
ARE,XDC_EUR,PA_RT,Q,2022-Q2,3.909935869047689,
ARE,XDC_EUR,PA_RT,Q,2022-Q3,3.698062825757553,
ARE,XDC_EUR,PA_RT,Q,2022-Q4,3.747855109375,
ARE,XDC_EUR,PA_RT,Q,2023-Q1,3.940615100000169,
ARE,XDC_EUR,PA_RT,Q,2023-Q2,3.998173745967872,
ARE,XDC_EUR,PA_RT,Q,2023-Q3,3.997290250000141,
ARE,XDC_EUR,PA_RT,Q,2023-Q4,3.948316408730252,
ARE,XDC_EUR,PA_RT,Q,2024-Q1,3.987553865079359,
ARE,XDC_EUR,PA_RT,Q,2024-Q2,3.954244873016019,
ARE,XDC_EUR,PA_RT,Q,2024-Q3,4.033673681818349,
ARE,XDC_EUR,PA_RT,Q,2024-Q4,3.92273496875,
ARE,XDC_EUR,PA_RT,Q,2025-Q1,3.864723313492174,
ARE,XDC_EUR,PA_RT,Q,2025-Q2,4.163892346774371,
ARE,XDC_EUR,PA_RT,Q,2025-Q3,4.28949125617952,
ARE,XDC_XDR,EOP_RT,Q,2000-Q1,4.946394418554536,
ARE,XDC_XDR,EOP_RT,Q,2000-Q2,4.911157856448429,
ARE,XDC_XDR,EOP_RT,Q,2000-Q3,4.76650300266976,
ARE,XDC_XDR,EOP_RT,Q,2000-Q4,4.784929004552361,
ARE,XDC_XDR,EOP_RT,Q,2001-Q1,4.629740520220209,
ARE,XDC_XDR,EOP_RT,Q,2001-Q2,4.574642343313052,
ARE,XDC_XDR,EOP_RT,Q,2001-Q3,4.733884169685095,
ARE,XDC_XDR,EOP_RT,Q,2001-Q4,4.615340146484423,
ARE,XDC_XDR,EOP_RT,Q,2002-Q1,4.579285544171245,
ARE,XDC_XDR,EOP_RT,Q,2002-Q2,4.886132165717381,
ARE,XDC_XDR,EOP_RT,Q,2002-Q3,4.857592195049689,
ARE,XDC_XDR,EOP_RT,Q,2002-Q4,4.992848908030975,
ARE,XDC_XDR,EOP_RT,Q,2003-Q1,5.045238860634635,
ARE,XDC_XDR,EOP_RT,Q,2003-Q2,5.144652643139716,
ARE,XDC_XDR,EOP_RT,Q,2003-Q3,5.250914352546891,
ARE,XDC_XDR,EOP_RT,Q,2003-Q4,5.457225604455532,
ARE,XDC_XDR,EOP_RT,Q,2004-Q1,5.437180394467624,
ARE,XDC_XDR,EOP_RT,Q,2004-Q2,5.384699974341116,
ARE,XDC_XDR,EOP_RT,Q,2004-Q3,5.394880262303561,
ARE,XDC_XDR,EOP_RT,Q,2004-Q4,5.703419100746684,
ARE,XDC_XDR,EOP_RT,Q,2005-Q1,5.548505038601579,
ARE,XDC_XDR,EOP_RT,Q,2005-Q2,5.349412402188418,
ARE,XDC_XDR,EOP_RT,Q,2005-Q3,5.323158093084605,
ARE,XDC_XDR,EOP_RT,Q,2005-Q4,5.248978075065031,
ARE,XDC_XDR,EOP_RT,Q,2006-Q1,5.291504631597453,
ARE,XDC_XDR,EOP_RT,Q,2006-Q2,5.432981638075399,
ARE,XDC_XDR,EOP_RT,Q,2006-Q3,5.421984689998303,
ARE,XDC_XDR,EOP_RT,Q,2006-Q4,5.524915903934913,
ARE,XDC_XDR,EOP_RT,Q,2007-Q1,5.546158841385144,
ARE,XDC_XDR,EOP_RT,Q,2007-Q2,5.565928786422922,
ARE,XDC_XDR,EOP_RT,Q,2007-Q3,5.716798592788038,
ARE,XDC_XDR,EOP_RT,Q,2007-Q4,5.803461375574419,
ARE,XDC_XDR,EOP_RT,Q,2008-Q1,6.039421925773901,
ARE,XDC_XDR,EOP_RT,Q,2008-Q2,5.999454372291259,
ARE,XDC_XDR,EOP_RT,Q,2008-Q3,5.718899542020869,
ARE,XDC_XDR,EOP_RT,Q,2008-Q4,5.656640025137198,
ARE,XDC_XDR,EOP_RT,Q,2009-Q1,5.490661017278574,
ARE,XDC_XDR,EOP_RT,Q,2009-Q2,5.700550729856762,
ARE,XDC_XDR,EOP_RT,Q,2009-Q3,5.818614496390794,
ARE,XDC_XDR,EOP_RT,Q,2009-Q4,5.757343454343365,
ARE,XDC_XDR,EOP_RT,Q,2010-Q1,5.575739724925114,
ARE,XDC_XDR,EOP_RT,Q,2010-Q2,5.431246117897602,
ARE,XDC_XDR,EOP_RT,Q,2010-Q3,5.715099378147391,
ARE,XDC_XDR,EOP_RT,Q,2010-Q4,5.655777594342528,
ARE,XDC_XDR,EOP_RT,Q,2011-Q1,5.822765944627835,
ARE,XDC_XDR,EOP_RT,Q,2011-Q2,5.877645740807426,
ARE,XDC_XDR,EOP_RT,Q,2011-Q3,5.735064237404329,
ARE,XDC_XDR,EOP_RT,Q,2011-Q4,5.638263737174772,
ARE,XDC_XDR,EOP_RT,Q,2012-Q1,5.689017910530996,
ARE,XDC_XDR,EOP_RT,Q,2012-Q2,5.573192828678006,
ARE,XDC_XDR,EOP_RT,Q,2012-Q3,5.663688699919342,
ARE,XDC_XDR,EOP_RT,Q,2012-Q4,5.644338294510736,
ARE,XDC_XDR,EOP_RT,Q,2013-Q1,5.505798891793999,
ARE,XDC_XDR,EOP_RT,Q,2013-Q2,5.523287292152948,
ARE,XDC_XDR,EOP_RT,Q,2013-Q3,5.633921654355647,
ARE,XDC_XDR,EOP_RT,Q,2013-Q4,5.655646945950649,
ARE,XDC_XDR,EOP_RT,Q,2014-Q1,5.676320662270898,
ARE,XDC_XDR,EOP_RT,Q,2014-Q2,5.677285909509706,
ARE,XDC_XDR,EOP_RT,Q,2014-Q3,5.444790051267758,
ARE,XDC_XDR,EOP_RT,Q,2014-Q4,5.320736456570621,
ARE,XDC_XDR,EOP_RT,Q,2015-Q1,5.06618108579745,
ARE,XDC_XDR,EOP_RT,Q,2015-Q2,5.16497688593734,
ARE,XDC_XDR,EOP_RT,Q,2015-Q3,5.155218035191646,
ARE,XDC_XDR,EOP_RT,Q,2015-Q4,5.089095547509079,
ARE,XDC_XDR,EOP_RT,Q,2016-Q1,5.173890624867922,
ARE,XDC_XDR,EOP_RT,Q,2016-Q2,5.137254572821022,
ARE,XDC_XDR,EOP_RT,Q,2016-Q3,5.12612572372939,
ARE,XDC_XDR,EOP_RT,Q,2016-Q4,4.93705838701698,
ARE,XDC_XDR,EOP_RT,Q,2017-Q1,4.983025826252844,
ARE,XDC_XDR,EOP_RT,Q,2017-Q2,5.10987092097336,
ARE,XDC_XDR,EOP_RT,Q,2017-Q3,5.190328534723261,
ARE,XDC_XDR,EOP_RT,Q,2017-Q4,5.230132971413353,
ARE,XDC_XDR,EOP_RT,Q,2018-Q1,5.339317439686429,
ARE,XDC_XDR,EOP_RT,Q,2018-Q2,5.165637993214693,
ARE,XDC_XDR,EOP_RT,Q,2018-Q3,5.124058728898573,
ARE,XDC_XDR,EOP_RT,Q,2018-Q4,5.107682037231492,
ARE,XDC_XDR,EOP_RT,Q,2019-Q1,5.098350619368041,
ARE,XDC_XDR,EOP_RT,Q,2019-Q2,5.105551809707847,
ARE,XDC_XDR,EOP_RT,Q,2019-Q3,5.006741548524835,
ARE,XDC_XDR,EOP_RT,Q,2019-Q4,5.078426952930002,
ARE,XDC_XDR,EOP_RT,Q,2020-Q1,5.012221768805896,
ARE,XDC_XDR,EOP_RT,Q,2020-Q2,5.052242039881415,
ARE,XDC_XDR,EOP_RT,Q,2020-Q3,5.169317129336385,
ARE,XDC_XDR,EOP_RT,Q,2020-Q4,5.289385941539502,
ARE,XDC_XDR,EOP_RT,Q,2021-Q1,5.204694357955423,
ARE,XDC_XDR,EOP_RT,Q,2021-Q2,5.238540825671061,
ARE,XDC_XDR,EOP_RT,Q,2021-Q3,5.17408014787514,
ARE,XDC_XDR,EOP_RT,Q,2021-Q4,5.140008369571152,
ARE,XDC_XDR,EOP_RT,Q,2022-Q1,5.076861400646961,
ARE,XDC_XDR,EOP_RT,Q,2022-Q2,4.876277325741965,
ARE,XDC_XDR,EOP_RT,Q,2022-Q3,4.700360798287009,
ARE,XDC_XDR,EOP_RT,Q,2022-Q4,4.887523738925716,
ARE,XDC_XDR,EOP_RT,Q,2023-Q1,4.940359203462084,
ARE,XDC_XDR,EOP_RT,Q,2023-Q2,4.884695905234903,
ARE,XDC_XDR,EOP_RT,Q,2023-Q3,4.829250332031508,
ARE,XDC_XDR,EOP_RT,Q,2023-Q4,4.927281509109938,
ARE,XDC_XDR,EOP_RT,Q,2024-Q1,4.862570323557879,
ARE,XDC_XDR,EOP_RT,Q,2024-Q2,4.830603335451039,
ARE,XDC_XDR,EOP_RT,Q,2024-Q3,4.981275287855996,
ARE,XDC_XDR,EOP_RT,Q,2024-Q4,4.789434422894345,
ARE,XDC_XDR,EOP_RT,Q,2025-Q1,4.879633492688191,
ARE,XDC_XDR,EOP_RT,Q,2025-Q2,5.04602912888156,
ARE,XDC_XDR,EOP_RT,Q,2025-Q3,5.034898116146087,
ARE,XDC_XDR,PA_RT,Q,2000-Q1,4.96757651161374,
ARE,XDC_XDR,PA_RT,Q,2000-Q2,4.872709024599221,
ARE,XDC_XDR,PA_RT,Q,2000-Q3,4.805785018256797,
ARE,XDC_XDR,PA_RT,Q,2000-Q4,4.729721204557101,
ARE,XDC_XDR,PA_RT,Q,2001-Q1,4.744085323094478,
ARE,XDC_XDR,PA_RT,Q,2001-Q2,4.627385967980098,
ARE,XDC_XDR,PA_RT,Q,2001-Q3,4.666362588037278,
ARE,XDC_XDR,PA_RT,Q,2001-Q4,4.663871692460254,
ARE,XDC_XDR,PA_RT,Q,2002-Q1,4.587518311580578,
ARE,XDC_XDR,PA_RT,Q,2002-Q2,4.693567092111461,
ARE,XDC_XDR,PA_RT,Q,2002-Q3,4.863630823800904,
ARE,XDC_XDR,PA_RT,Q,2002-Q4,4.882790808568053,
ARE,XDC_XDR,PA_RT,Q,2003-Q1,5.026224984140545,
ARE,XDC_XDR,PA_RT,Q,2003-Q2,5.131338349383482,
ARE,XDC_XDR,PA_RT,Q,2003-Q3,5.116415809578962,
ARE,XDC_XDR,PA_RT,Q,2003-Q4,5.304375082915847,
ARE,XDC_XDR,PA_RT,Q,2004-Q1,5.460314494804505,
ARE,XDC_XDR,PA_RT,Q,2004-Q2,5.359003968506236,
ARE,XDC_XDR,PA_RT,Q,2004-Q3,5.388982632118942,
ARE,XDC_XDR,PA_RT,Q,2004-Q4,5.549191902244083,
ARE,XDC_XDR,PA_RT,Q,2005-Q1,5.590737190477118,
ARE,XDC_XDR,PA_RT,Q,2005-Q2,5.477844871423552,
ARE,XDC_XDR,PA_RT,Q,2005-Q3,5.364972487690996,
ARE,XDC_XDR,PA_RT,Q,2005-Q4,5.268425666470548,
ARE,XDC_XDR,PA_RT,Q,2006-Q1,5.290317441818102,
ARE,XDC_XDR,PA_RT,Q,2006-Q2,5.408031850559099,
ARE,XDC_XDR,PA_RT,Q,2006-Q3,5.442986031690686,
ARE,XDC_XDR,PA_RT,Q,2006-Q4,5.473025980289225,
ARE,XDC_XDR,PA_RT,Q,2007-Q1,5.50796661270382,
ARE,XDC_XDR,PA_RT,Q,2007-Q2,5.568308090101762,
ARE,XDC_XDR,PA_RT,Q,2007-Q3,5.633834461501979,
ARE,XDC_XDR,PA_RT,Q,2007-Q4,5.777881005879648,
ARE,XDC_XDR,PA_RT,Q,2008-Q1,5.877514225705984,
ARE,XDC_XDR,PA_RT,Q,2008-Q2,5.973077457318216,
ARE,XDC_XDR,PA_RT,Q,2008-Q3,5.839772037254905,
ARE,XDC_XDR,PA_RT,Q,2008-Q4,5.531279735900349,
ARE,XDC_XDR,PA_RT,Q,2009-Q1,5.482230919671718,
ARE,XDC_XDR,PA_RT,Q,2009-Q2,5.578875706426421,
ARE,XDC_XDR,PA_RT,Q,2009-Q3,5.741155212199437,
ARE,XDC_XDR,PA_RT,Q,2009-Q4,5.841970035628409,
ARE,XDC_XDR,PA_RT,Q,2010-Q1,5.668210244255192,
ARE,XDC_XDR,PA_RT,Q,2010-Q2,5.465714711691721,
ARE,XDC_XDR,PA_RT,Q,2010-Q3,5.568517911080414,
ARE,XDC_XDR,PA_RT,Q,2010-Q4,5.713502906009067,
ARE,XDC_XDR,PA_RT,Q,2011-Q1,5.740645305418578,
ARE,XDC_XDR,PA_RT,Q,2011-Q2,5.87011812090258,
ARE,XDC_XDR,PA_RT,Q,2011-Q3,5.845567585658675,
ARE,XDC_XDR,PA_RT,Q,2011-Q4,5.73579786644777,
ARE,XDC_XDR,PA_RT,Q,2012-Q1,5.662829161235377,
ARE,XDC_XDR,PA_RT,Q,2012-Q2,5.617998262338184,
ARE,XDC_XDR,PA_RT,Q,2012-Q3,5.578362864020255,
ARE,XDC_XDR,PA_RT,Q,2012-Q4,5.64165249498842,
ARE,XDC_XDR,PA_RT,Q,2013-Q1,5.588834680520983,
ARE,XDC_XDR,PA_RT,Q,2013-Q2,5.530396071328224,
ARE,XDC_XDR,PA_RT,Q,2013-Q3,5.564588708174464,
ARE,XDC_XDR,PA_RT,Q,2013-Q4,5.64068681599671,
ARE,XDC_XDR,PA_RT,Q,2014-Q1,5.658987834604487,
ARE,XDC_XDR,PA_RT,Q,2014-Q2,5.675916464637704,
ARE,XDC_XDR,PA_RT,Q,2014-Q3,5.589972345635697,
ARE,XDC_XDR,PA_RT,Q,2014-Q4,5.398514754267925,
ARE,XDC_XDR,PA_RT,Q,2015-Q1,5.16337638300688,
ARE,XDC_XDR,PA_RT,Q,2015-Q2,5.132969362511117,
ARE,XDC_XDR,PA_RT,Q,2015-Q3,5.147167032683543,
ARE,XDC_XDR,PA_RT,Q,2015-Q4,5.109628015688217,
ARE,XDC_XDR,PA_RT,Q,2016-Q1,5.104765305066929,
ARE,XDC_XDR,PA_RT,Q,2016-Q2,5.175462771832631,
ARE,XDC_XDR,PA_RT,Q,2016-Q3,5.12739576470142,
ARE,XDC_XDR,PA_RT,Q,2016-Q4,5.012335871930277,
ARE,XDC_XDR,PA_RT,Q,2017-Q1,4.972079542310309,
ARE,XDC_XDR,PA_RT,Q,2017-Q2,5.042651817633395,
ARE,XDC_XDR,PA_RT,Q,2017-Q3,5.174423918566408,
ARE,XDC_XDR,PA_RT,Q,2017-Q4,5.182032688430295,
ARE,XDC_XDR,PA_RT,Q,2018-Q1,5.315895440447476,
ARE,XDC_XDR,PA_RT,Q,2018-Q2,5.249839598232591,
ARE,XDC_XDR,PA_RT,Q,2018-Q3,5.142444698448371,
ARE,XDC_XDR,PA_RT,Q,2018-Q4,5.093302610415948,
ARE,XDC_XDR,PA_RT,Q,2019-Q1,5.113835113004472,
ARE,XDC_XDR,PA_RT,Q,2019-Q2,5.085653238517839,
ARE,XDC_XDR,PA_RT,Q,2019-Q3,5.046518928351309,
ARE,XDC_XDR,PA_RT,Q,2019-Q4,5.050920199070063,
ARE,XDC_XDR,PA_RT,Q,2020-Q1,5.044775271616468,
ARE,XDC_XDR,PA_RT,Q,2020-Q2,5.027446257275214,
ARE,XDC_XDR,PA_RT,Q,2020-Q3,5.161062942572334,
ARE,XDC_XDR,PA_RT,Q,2020-Q4,5.230872078956778,
ARE,XDC_XDR,PA_RT,Q,2021-Q1,5.276242821609012,
ARE,XDC_XDR,PA_RT,Q,2021-Q2,5.269559176589872,
ARE,XDC_XDR,PA_RT,Q,2021-Q3,5.221867101540326,
ARE,XDC_XDR,PA_RT,Q,2021-Q4,5.159201975277451,
ARE,XDC_XDR,PA_RT,Q,2022-Q1,5.12073329457574,
ARE,XDC_XDR,PA_RT,Q,2022-Q2,4.951202423864067,
ARE,XDC_XDR,PA_RT,Q,2022-Q3,4.800785833757869,
ARE,XDC_XDR,PA_RT,Q,2022-Q4,4.786215890217843,
ARE,XDC_XDR,PA_RT,Q,2023-Q1,4.920203213912423,
ARE,XDC_XDR,PA_RT,Q,2023-Q2,4.925843171403718,
ARE,XDC_XDR,PA_RT,Q,2023-Q3,4.892838764374183,
ARE,XDC_XDR,PA_RT,Q,2023-Q4,4.85829562300465,
ARE,XDC_XDR,PA_RT,Q,2024-Q1,4.883342816041568,
ARE,XDC_XDR,PA_RT,Q,2024-Q2,4.849356100451642,
ARE,XDC_XDR,PA_RT,Q,2024-Q3,4.913552045994683,
ARE,XDC_XDR,PA_RT,Q,2024-Q4,4.855706516194253,
ARE,XDC_XDR,PA_RT,Q,2025-Q1,4.82038864583404,
ARE,XDC_XDR,PA_RT,Q,2025-Q2,4.977188559421707,
ARE,XDC_XDR,PA_RT,Q,2025-Q3,5.02618999212008,
QAT,XDC_USD,EOP_RT,Q,2000-Q1,3.64,
QAT,XDC_USD,EOP_RT,Q,2000-Q2,3.64,
QAT,XDC_USD,EOP_RT,Q,2000-Q3,3.64,
QAT,XDC_USD,EOP_RT,Q,2000-Q4,3.64,
QAT,XDC_USD,EOP_RT,Q,2001-Q1,3.64,
QAT,XDC_USD,EOP_RT,Q,2001-Q2,3.64,
QAT,XDC_USD,EOP_RT,Q,2001-Q3,3.64,
QAT,XDC_USD,EOP_RT,Q,2001-Q4,3.64,
QAT,XDC_USD,EOP_RT,Q,2002-Q1,3.64,
QAT,XDC_USD,EOP_RT,Q,2002-Q2,3.64,
QAT,XDC_USD,EOP_RT,Q,2002-Q3,3.64,
QAT,XDC_USD,EOP_RT,Q,2002-Q4,3.64,
QAT,XDC_USD,EOP_RT,Q,2003-Q1,3.64,
